school_id,school_name,municipality,address,merit_value,school_type,latitude,longitude
78491090,Tingvallaskolan,Sigtuna,Tingvallavägen 44,215.8,Kommunal,59.6266543,17.8282499
85416841,Alfred Dalinskolan,Jönköping,Jönköpingsvägen 3,215.7,Kommunal,57.78798029999999,14.2759185
13582062,Järvaskolan,Stockholm,Isafjordsgatan 30 C,215.7,Enskild,59.40637940000001,17.9492861
84601215,Forssaklackskolan,Borlänge,Gråstensgatan 1A,215.6,Kommunal,60.5044544,15.4295097
95748172,Vårboskolan,Burlöv,Lundavägen 26,215.6,Kommunal,55.6344777,13.0730121
86113785,Kyrkhedens skola 4-9,Hagfors,Skolvägen 10,215.6,Kommunal,60.17274059999999,13.4840209
42247223,Örjanskolan,Skellefteå,Rosgatan 52,215.5,Kommunal,64.7485942,21.0058096
85862849,Brattebergsskolan 7-9,Öckerö,Brattevägen 34,215.5,Kommunal,57.7111787,11.6550812
15401823,Slättängsskolan H1,Kristianstad,Slättängsvägen 96,215.5,Kommunal,56.0188907,14.1261933
54765026,Flobyskolan,Falköping,Parkgatan 29,215.5,Kommunal,58.1647736,13.5496574
86562542,Kunskapsskolan Jönköping,Jönköping,Datorgatan 10,215.4,Enskild,57.78765519999999,14.2648014
59944028,Tångaskolan 2,Falkenberg,Murarevägen 50,215.3,Kommunal,56.9123879,12.4948964
33759766,Tranängskolan 7-9,Tranemo,Brogatan 18,215.3,Kommunal,57.488637,13.3438551
51079534,Kinnarpsskolan 7-9,Falköping,Tångavägen 7,215.2,Kommunal,58.0784764,13.5141314
58419840,Degebergaskolan MH,Kristianstad,Söndreklacksvägen 3C,215.2,Kommunal,55.831573,14.087432
66656783,Söderkullaskolan,Malmö,Söderkullagatan 14,215.2,Kommunal,55.5705331,13.0100324
76943513,Henåns skola 7-9,Orust,Skolvägen 1,215.2,Kommunal,58.0733867,11.4764353
29299366,Västerängsskolan,Håbo,Idrottsvägen 5,215.0,Kommunal,59.5736761,17.5122087
89876778,Augustenborgsskolan,Malmö,Ystadvägen 50,215.0,Kommunal,55.5791991,13.0218241
75505688,Igelsta grundskola,Södertälje,Korpuddsvägen 9,214.9,Kommunal,59.1833717,17.6598702
68663553,Noretskolan 7-9,Mora,Norebergsvägen 40,214.9,Kommunal,61.0050166,14.5929099
60111640,Klockarskolan,Säter,Klockaregatan 2,214.7,Kommunal,60.34666739999999,15.7411746
21997077,Viljaskolan Sollentuna,Sollentuna,Kärleksbacken 3,214.6,Enskild,59.4831103,17.9312057
97480702,Vallnässkolan,Storuman,Norrlandsgatan 1,214.6,Kommunal,65.1019692,17.1262779
73505986,Thorildskolan 1,Kungälv,Rosendalsgatan 2,214.5,Kommunal,57.8717923,11.9708594
57467562,Freinetskolan Mimer Tingshuset,Norrtälje,Valhallagatan 1,214.5,Enskild,59.7605244,18.7019423
38944084,Fågelforsskolan 7-9,Vaggeryd,Skolgatan 36,214.5,Kommunal,57.43466129999999,14.0920931
39345593,Vimarskolan 7-9,Vimmerby,Skyttegatan 6,214.5,Kommunal,57.6700816,15.8721012
97882848,Parkskolan,Nässjö,Parkgatan 24,214.4,Kommunal,57.6510219,14.7107226
89112467,Björkvallsskolan,Uppsala,Ramsjövägen 3,214.4,Kommunal,60.0278827,17.5486279
54067262,Fågelsångens skola,Salem,Skuggsångsvägen 10D,214.3,Kommunal,59.1995593,17.7735111
77460055,Treälvsskolan,Östersund,Skolvägen 8,214.3,Kommunal,63.317646,14.8504495
13184976,Hasslarödsskolan 7-9,Osby,Hasslarödsvägen 12,214.3,Kommunal,56.3742585,13.9857347
56666435,Hermodsdalsskolan,Malmö,Eriksfältsgatan 99,214.3,Kommunal,55.5677196,13.0181929
53603984,Högavångsskolan,Olofström,Jämshögsvägen 3,214.2,Kommunal,56.2756917,14.52886
94591900,Christinaskolan 7-9,Piteå,Olof Palmes gata 6F,214.2,Kommunal,65.31989970000001,21.487347
11181258,Stöde skola,Sundsvall,Gräfte 305,214.2,Kommunal,62.4076506,16.5702519
74170440,Rörviks skola,Sävsjö,Nygatan 2,214.2,Kommunal,57.39997779999999,14.6710602
70954223,Åsenskolan,Gislaved,Storgatan 30,214.1,Kommunal,57.2996083,13.5315739
11295861,Brandströmska skolan Nylöse,Göteborg,Ambrosiusgatan 1,214.1,Enskild,57.7344913,12.0118206
85928436,Nyhamnsskolan,Höganäs,Eleshultsvägen 24,214.0,Kommunal,56.2442661,12.5411484
95720059,Elsa Brändströms skola,Linköping,Vasavägen 6,214.0,Kommunal,58.41423469999999,15.6213887
89692072,Freinetskolan Hugin,Norrtälje,Lilla Brogatan 10,214.0,Enskild,59.7587847,18.7049067
82224915,Skolgårda skola 7-9,Motala,Vagngatan 20,213.9,Kommunal,58.5556368,15.0688283
28729598,Varlaskolan Nord,Kungsbacka,Kungsgatan 10,213.9,Kommunal,57.48942889999999,12.0717707
72266104,Vendelsömalmsskolan,Haninge,Henriksbergsvägen 1-5,213.8,Kommunal,59.1810446,18.1755112
78602001,Furutorpskolan 4-9,Hässleholm,Vannebergavägen 36,213.8,Kommunal,56.0944455,13.9075486
37707717,Dalängskolan,Lidköping,Esplanaden 82,213.7,Kommunal,58.5079115,13.1312227
62698200,Alsterbro skola,Nybro,Alstervägen 55,213.6,Kommunal,56.9470264,15.9079851
87737594,Brunnsåkersskolan 9,Halmstad,Flygaregatan 2,213.5,Kommunal,56.6726261,12.8451922
43238662,Björkhaga Skola,Botkyrka,Högbrinksvägen 4,213.4,Kommunal,59.1988856,17.8233606
10657244,Skogsbacksskolan,Botkyrka,Odlingsvägen 36 B,213.4,Kommunal,59.1904602,17.8420672
77537602,Hudikskolan 7-9,Hudiksvall,Järvsöfaks väg 130,213.4,Enskild,61.7770011,17.128702
67931687,Sävar skola 7-9,Umeå,Drottningvägen 7,213.4,Kommunal,63.90022279999999,20.557403
70510891,Kunskapsskolan Borlänge,Borlänge,Mjälgavägen 47,213.3,Enskild,60.4771672,15.4647059
45535775,Sommarhemsskolan 7-9,Uddevalla,Sommarhemsvägen 3,213.2,Kommunal,58.33964559999999,11.9198993
28484259,Bengtsgården,Bengtsfors,Centralbacken 10,213.2,Kommunal,59.0265532,12.2276901
27675952,Smedbyskolan,Kalmar,Odlingsvägen 3,213.2,Kommunal,56.68483759999999,16.2298417
67662754,Vittra Telefonplan,Stockholm,Snickerigatan 4,213.1,Enskild,59.2995366,17.9901823
48373752,Fridhemsskolan,Arvidsjaur,Västlundavägen 54,213.0,Kommunal,65.5920087,19.1809618
84724191,Altorpskolan A C,Herrljunga,Västra Parkgatan 6,213.0,Kommunal,58.07675139999999,13.0175142
91219337,Domnarvets skola,Borlänge,Honefsgatan 7,213.0,Kommunal,60.50127909999999,15.4545445
43545297,Bergumsskolan F-9,Göteborg,Lerumsvägen 20,212.9,Kommunal,57.80510719999999,12.1693147
52152242,Rudenschöldskolan,Lidköping,Rudenschöldsgatan 3,212.9,Kommunal,58.5041771,13.147703
88839958,Tornlyckeskolan,Höganäs,Pål Anders väg 10,212.8,Kommunal,56.1922376,12.5690845
32492959,Sjöviksskolan,Trelleborg,Västra Ringvägen 8,212.8,Kommunal,55.383511,13.124773
18053776,Djurö skola,Värmdö,Sollenkrokavägen 41,212.8,Kommunal,59.31165430000001,18.6993732
80177526,Sofiedalskolan,Gävle,Fritidsvägen 4,212.8,Kommunal,60.6387856,17.0062581
60372258,Bollebygdskolan 7-9,Bollebygd,Krokdalsvägen 23 A,212.8,Kommunal,57.6693979,12.5592691
39517088,Stenbocksskolan,Ulricehamn,Stenbocksgatan 50,212.7,Kommunal,57.7894993,13.4168045
40731205,Sollebrunns skola 7-9,Alingsås,Skolgatan 4D,212.7,Kommunal,57.9363267,12.5454468
86573921,Trönningeskolan 7-9,Halmstad,Laxviksvägen 30,212.6,Kommunal,56.6167098,12.9349015
51596946,Munkegärdeskolan,Kungälv,Räfsalsvägen 7,212.6,Kommunal,57.88914430000001,11.9659568
73581523,Tallbackaskolan,Solna,Kristinelundsvägen 1,212.6,Kommunal,59.34779210000001,17.9947441
34699165,S:t Iliansskolan,Enköping,Fjärdhundragatan 14,212.5,Kommunal,59.6429609,17.0800216
28599917,Hälsinggårdsskolan,Falun,Kopparvägen 1,212.5,Kommunal,60.592181,15.6808208
83416307,Ramnerödsskolan,Uddevalla,Boxhultsvägen 18,212.5,Kommunal,58.36396389999999,11.928316
18002855,Rolfstorps skola 4-9,Varberg,Per Lars väg 7,212.5,Kommunal,57.1458759,12.4613113
18275028,Kristinedalskolan 7-9,Stenungsund,Kristinedalsvägen 6,212.4,Kommunal,58.0630371,11.8351394
55674136,Hierneskolan F-9,Eda,Hiernegatan 1,212.4,Kommunal,59.70108920000001,12.1500294
12289594,Nya Centralskolan i Virserum AB,Hultsfred,Skolgatan 5,212.4,Enskild,57.5416031,15.7505236
72491525,Montessori Mondial Kristianstad,Kristianstad,Kockumsgatan 6,212.3,Enskild,56.03829,14.159382
95134514,Veingeskolan 7-9,Laholm,Ådalavägen 3,212.3,Kommunal,56.557086,13.0754634
23786565,Läroverket,Hudiksvall,Järnvägsgatan 16,212.2,Kommunal,61.7242062,17.1035702
93968806,Grönkullaskolan,Sundbyberg,Mässvägen 1,212.2,Kommunal,59.377439,17.9335541
84843919,Vänerparkens skola 2,Vänersborg,Vänerparken 11,212.2,Kommunal,58.37609999999999,12.3193545
81683738,Snapphaneskolan,Östra Göinge,Göingevägen 12,212.2,Kommunal,56.1976332,14.0890442
65483259,Gäddgårdsskolan 7-9,Arboga,Gäddgårdsgatan 1,212.1,Kommunal,59.3932659,15.8517297
94309839,Bokelundsskolan,Sölvesborg,Idrottsvägen 1,212.1,Kommunal,56.0488371,14.5688827
79012102,Södermöreskolan,Kalmar,Backsippvägen 2,212.0,Kommunal,56.6335594,16.1665332
36819574,Djuråsskolan F-9,Gagnef,Färjbacksvägen 13,212.0,Kommunal,60.5573863,15.1346462
47736072,Lorensberga 7-9,Ludvika,Skolvägen 1,211.9,Kommunal,60.1266578,15.1805081
84432632,Linnéskolan F-9,Hässleholm,Röingegatan 55,211.8,Kommunal,56.1559784,13.7811931
85656343,Glöstorpsskolan 7-9,Göteborg,Glöstorpsvägen 26,211.7,Kommunal,57.7518347,11.926212
24352906,Fridaskolan Helsingborg,Helsingborg,Planteringsvägen 139,211.7,Enskild,56.0150152,12.7264912
92304123,Alftaskolan 7-9,Ovanåker,Långgatan 65,211.7,Kommunal,61.34448519999999,16.0639022
83025413,Kvistbergsskolan,Torsby,Kvistbergsvägen 30,211.7,Kommunal,60.71446279999999,12.8839577
53620708,Vammarskolan 4-9,Valdemarsvik,Storgatan 66,211.7,Kommunal,58.20245139999999,16.6013626
24748604,Centralskolan,Laxå,Idrottsvägen 5,211.6,Kommunal,58.9860965,14.627802
71893438,Da Vinciskolan 1,Ale,Vitklövergatan 1,211.5,Kommunal,57.89251429999999,12.0489389
40684137,Karlsängskolan,Nora,Skolgatan 5,211.5,Kommunal,59.51732259999999,15.0357556
29689372,Läredaskolan F-9,Hässleholm,Dykens väg 2,211.4,Kommunal,56.1648644,13.7751606
28060171,Västra Berga skola,Helsingborg,Kadettgatan 38,211.4,Kommunal,56.0730446,12.7078121
48240990,Johan-Olovskolan,Avesta,Kyrkbacksvägen 5,211.3,Kommunal,60.29055700000001,16.4042805
93274980,Linghemsskolan,Linköping,Gällstadsvägen 20,211.2,Kommunal,58.4339773,15.7844253
23250615,Strandskolan,Jönköping,Kortebo gård 7,211.1,Enskild,57.82261779999999,14.151515
43697331,Örtagårdsskolan 7-9,Malmö,Hårds väg 113,211.1,Kommunal,55.5828254,13.0409347
48983548,Morö backe skola,Skellefteå,Höjdgatan 10,211.1,Kommunal,64.75457109999999,21.0224367
26140079,Fristadsskolan 7-9,Eskilstuna,Nygatan 9,211.0,Kommunal,59.3693144,16.5133349
46309621,Sjöparksskolan A,Gällivare,Hellebergsvägen 4,211.0,Kommunal,67.13552829999999,20.6696814
55731587,Bosgårdsskolan 4-9,Varberg,Sannavägen 6,211.0,Kommunal,57.0408396,12.401824
92620495,Astrid Lindgrens skola 7-9,Vimmerby,Kungsgatan 13,211.0,Kommunal,57.6690316,15.8615782
81136807,Bergaskolan,Smedjebacken,Skolgatan 19,210.9,Kommunal,60.1449266,15.4167923
24306424,Vargbroskolan,Storfors,Skolgatan 2,210.9,Kommunal,59.5445457,14.2807916
28230949,Kyrkskolan 7-9,Ludvika,Högbergsgatan 19,210.9,Kommunal,60.1499307,15.1931135
89029385,Järvenskolan,Katrineholm,Läroverksgatan 1,210.9,Kommunal,58.99044000000001,16.2030283
75296593,Värgårdsskolan 7-9,Kinda,Östgötagatan 8,210.7,Kommunal,57.98948499999999,15.6404585
37299127,Matfors skola,Sundsvall,Skölevägen,210.6,Kommunal,62.3708774,16.8426468
40944032,Nynässkolan 7-9,Gävle,Hälsingegatan 2,210.5,Kommunal,60.6787581,17.1319717
38975788,Tungelsta skola,Haninge,Tungelstavägen 135,210.5,Kommunal,59.106257,18.0447553
15579589,Hertsöskolan 7-9,Luleå,Hertsöskolans moduler Hertsötorget 6,210.5,Kommunal,65.5893143,22.2402083
34767418,Österledskolan,Karlskoga,Solhagsvägen 5,210.4,Kommunal,59.33233920000001,14.5675221
10428442,Lyckeskolan,Mark,Skjutsgatan 7,210.3,Kommunal,57.5056813,12.6888068
97306690,Fågelvikskolan,Tibro,Gymnasiegatan 29,210.3,Kommunal,58.4152346,14.1686167
68814096,Kyrkskolan,Smedjebacken,Kyrkogatan 4,210.2,Kommunal,60.07300719999999,15.5635458
38198417,Madesjöskolan Ma02,Nybro,Skolvägen 7,210.2,Kommunal,56.7427073,15.8821329
17291574,Petreskolan,Hofors,Göklundsvägen 27,210.1,Kommunal,60.5472421,16.2689494
43351950,Nya Raketskolan 7-9,Kiruna,Forskarevägen 2,210.1,Kommunal,67.83776329999999,20.2837244
89661489,Sörböleskolan,Skellefteå,Kustvägen 26,210.1,Kommunal,64.7419348,20.9596482
46660811,Nipanskolan F-9,Sollefteå,Trängvägen 10,210.1,Kommunal,63.1750734,17.2703184
92086024,Linnéaskolan,Uddevalla,Kursgårdsvägen 6,210.1,Kommunal,58.2258211,11.9292743
10609045,Lagmansskolan Beta MH,Mjölby,Lagmansgatan 34,210.0,Kommunal,58.31970010000001,15.1343073
11662899,Hyllinge skola,Åstorp,Ågatan 20,210.0,Kommunal,56.1067033,12.8678321
13802549,Fjälkinge skola H,Kristianstad,Riddaregatan 44A,209.9,Kommunal,56.03670169999999,14.2744436
36425969,Färila skola,Ljusdal,Kyrkovägen 6,209.7,Kommunal,61.8007736,15.8437372
45500152,Hedebyskolan,Trosa,Centrumvägen  20,209.6,Kommunal,58.94429,17.48177
65831760,Parkskolan,Östersund,Krondikesvägen 1,209.5,Kommunal,63.1750227,14.6594118
39160736,Bolidenskolan,Skellefteå,Norra Parkvägen 7,209.5,Kommunal,64.8680514,20.3847697
75875503,Lindängeskolan,Malmö,Munkhättegatan 151,209.4,Kommunal,55.5574009,13.0135654
38936292,Vittra Röda stan,Norrköping,Bergslagsgatan 11,209.4,Enskild,58.59568489999999,16.1686056
19118399,Norråsaskolan,Nässjö,Gränsgatan 25,209.3,Kommunal,57.6581519,14.6962464
93140467,Dalboskolan,Vänersborg,Ringaregatan 6,209.3,Kommunal,58.4930226,12.2715611
63315515,Årbyskolan F-6,Eskilstuna,Magistervägen 20,209.2,Kommunal,59.38252199999999,16.5265458
98756440,Skogstorpsskolan,Falkenberg,Violvägen 10,209.2,Kommunal,56.91098479999999,12.4369349
96969231,Stora Vallaskolan,Degerfors,Lutmansvägen,209.1,Kommunal,59.2419887,14.4434603
38295531,Altorpskolan B D,Herrljunga,Västra Parkgatan 6,209.1,Kommunal,58.07675139999999,13.0175142
10170655,Vibackeskolan,Sundsvall,Raholmsvägen 7,209.0,Kommunal,62.4284448,17.4196874
96558008,Rosenlundsskolan 7-9,Jönköping,Källgatan 9,209.0,Kommunal,57.6816778,14.0850981
77163912,Hålabäcksskolan B,Kungsbacka,Blomstergatan 6,209.0,Kommunal,57.48498719999999,12.0893083
67721487,Gläntanskolan,Helsingborg,Merkuriusgatan 200,209.0,Kommunal,56.0977202,12.7487129
65487720,Nyhemsskolan 7-9,Finspång,Oxhagsvägen 22,209.0,Kommunal,58.7011783,15.7686226
22049068,Frödingskolan,Karlstad,Posthornsgatan 6,208.9,Kommunal,59.40375040000001,13.569778
97128428,Björnekullaskolan,Åstorp,Trädgårdsgatan 1 A,208.9,Kommunal,56.1373299,12.9514344
71729095,Da Vinciskolan 2,Ale,Vitklövergatan 1,208.8,Kommunal,57.89251429999999,12.0489389
63323984,Wämöskolan 7-9,Karlskrona,Ekorrvägen 4,208.7,Kommunal,56.1771361,15.5989013
59497255,Ribbyskolan,Haninge,Nynäsvägen 203 - 205,208.6,Kommunal,59.12021559999999,18.1093513
28901056,Midskogsskolan 7-9,Luleå,Gymnasievägen 2,208.6,Kommunal,65.5946852,22.1618111
33530590,Stiftelsen Rudolf Steinerskolan,Norrköping,Spårgatan 17,208.6,Enskild,58.605739,16.1832071
72318069,Hedängskolan 6-9,Sandviken,Vallbyvägen 33,208.6,Kommunal,60.5892772,16.5277118
47043218,Teleborg Centrum skola 1,Växjö,Smedsvängen 72,208.6,Kommunal,56.8518458,14.8206632
66350640,Korsavadsskolan 1,Simrishamn,Backgatan 48,208.4,Kommunal,55.556534,14.335052
61056172,Centralskolan,Sigtuna,Skolgatan 3-5,208.3,Kommunal,59.624123,17.8525432
24379201,Scheeleskolan,Köping,Barnhemsgatan 55,208.3,Kommunal,59.5187005,15.9793823
43859477,Österslättsskolan,Karlshamn,Erik Dahlbergsvägen 14,208.3,Kommunal,56.1680662,14.872624
89605548,Trollbodaskolan,Stockholm,Pilörtsgränd 5,208.2,Kommunal,59.3839437,17.8090958
55958613,Minnebergsskolan,Arvika,Per Anderssons gata 34,208.1,Kommunal,59.6588039,12.5923895
88404717,Rödebyskolan 7-9,Karlskrona,Rödebyvägen 42 C,208.1,Kommunal,56.2641302,15.6210396
59983229,Hofgårdsskolan,Sävsjö,Kristinagatan 1,208.0,Kommunal,57.3962026,14.6751513
32721673,Bergviksskolan åk 4-9,Söderhamn,Skalbyrakan 2,208.0,Kommunal,61.26341530000001,16.8360147
77763178,Kvarnskolan,Järfälla,Mjölnarvägen 15,207.9,Kommunal,59.42094600000001,17.827203
86323840,Vikbolandsskolan 1,Norrköping,Bossgårdsvägen 9,207.9,Kommunal,58.5785871,16.5629152
62222568,Västerskolan 7-9,Uddevalla,Stjärngatan 1,207.8,Kommunal,58.3559676,11.9220817
41793797,Kilafors skola F-9,Bollnäs,Skolgatan 5,207.7,Kommunal,61.22820890000001,16.5672087
49665496,Malmaskolan 4-9,Köping,Skolvägen 2,207.7,Kommunal,59.5128464,15.9680339
73451967,Rättviksskolan,Rättvik,Centralgatan 3,207.7,Kommunal,60.8877553,15.1188475
57333669,Viljaskolan Angered,Göteborg,Spadegatan 3,207.7,Enskild,57.79293259999999,12.0459558
14327803,Stålforsskolan 7-9,Eskilstuna,Gillbergavägen 5,207.6,Kommunal,59.3613426,16.5044386
67454907,Bodaskolan 7-9,Borås,Milstensgatan 25,207.5,Kommunal,57.7304504,12.9837488
87963970,Hällaskolan,Motala,Fågelsjövägen 2,207.5,Kommunal,58.5673401,15.2860306
38052846,Kristinebergskolan F-9,Oskarshamn,Arkitektvägen 24,207.5,Kommunal,57.25162599999999,16.4651285
63399058,Östlyckeskolan 7-9,Alingsås,Vintergatan 6,207.3,Kommunal,57.9335751,12.5459618
37310404,Trojenborgsskolan MH,Mjölby,Ringgatan 15,207.3,Kommunal,58.39340230000001,15.0804269
88712672,Söraskolan,Österåker,Luffarbacken 82,207.3,Kommunal,59.47851159999999,18.3105864
75658239,Åsedaskolan 7-9,Uppvidinge,Östra Kyrkogatan 7,207.2,Kommunal,57.1711663,15.3497561
13490988,Lekstorpsskolan B,Lerum,Aggetorpsvägen 2,207.2,Kommunal,58.2587464,12.4094627
78647439,Falkenbergs Montessoriskola,Falkenberg,Murarevägen 50,207.1,Kommunal,56.9123879,12.4948964
97649106,Brunnsboskolan F-9,Göteborg,Klassikergatan 2,207.1,Kommunal,57.73087149999999,11.969494
89878714,Norrevångskolan,Karlshamn,Gungvalavägen 41,207.0,Kommunal,56.2000091,14.7578027
65153737,Ol Andersskolan,Tierp,Sätravägen 7,207.0,Kommunal,60.47039829999999,17.7563638
45737019,Strandskolan,Vilhelmina,Strandvägen 1,207.0,Enskild,64.6316525,16.6278562
64620570,Mariefreds skola,Strängnäs,Slottsträdgårdsgatan 2,206.9,Kommunal,59.2616185,17.2255879
70789823,Söderköpings Waldorfskola,Söderköping,Brobyvägen 17 B,206.9,Enskild,58.47710370000001,16.3044228
39396701,Sjuntorpskolan 4-9,Trollhättan,Trollhättevägen 19,206.9,Kommunal,58.19099050000001,12.2307226
64720166,Borås Kristna skola,Borås,Albanoliden 5,206.8,Enskild,57.73053770000001,12.9405928
21550555,Petrus Magni skola,Vadstena,Borgmästaregatan 2B,206.8,Kommunal,58.4442347,14.8970271
69699568,Mohedaskolan,Alvesta,Banérsgatan 15,206.8,Kommunal,56.9988225,14.580166
40517936,Tegnérskolan,Säffle,Granvägen 27,206.7,Kommunal,59.1292219,12.9401258
28080863,Ätradalsskolan,Ulricehamn,Lenavägen 1,206.7,Kommunal,57.858333,13.4288205
65025285,Skiftingehus F-9,Eskilstuna,Karl Hovbergsgatan 43-45,206.7,Kommunal,59.38927589999999,16.5411261
25486432,Fredriksdalskolan,Lidköping,Floragatan 4,206.7,Kommunal,58.4958423,13.1677569
97648883,Lekebergsskolan 7-9,Lekeberg,Fjugesta Letstig 2,206.7,Kommunal,59.17049129999999,14.8775517
12753670,Enöglaskolan,Enköping,Västerleden 155,206.6,Kommunal,59.63867679999999,17.0645571
12759583,Stadsgårdsskolan,Jönköping,Pärlugglegatan 11,206.6,Kommunal,57.78261370000001,14.1617876
32017880,Silvertärnan Öster,Vänersborg,Idrottsgatan 7,206.6,Kommunal,58.36894729999999,12.3351085
73926940,Deltaskolan,Haninge,"Rudsjöterrassen 1, 3 tr",206.5,Enskild,59.1661975,18.1352453
30499176,Nästegårdsskolan åk7-åk9,Vara,Götgatan 9,206.5,Kommunal,58.3022326,13.1849742
41641029,Seminarieskolan,Landskrona,S:t Olovsgatan 121,206.4,Kommunal,55.87537159999999,12.8458598
39894929,Hjortsbergskolan 2,Ljungby,Hjortstigen 2B,206.4,Kommunal,56.8373988,13.9519701
62419611,Lundenskolan F-9,Göteborg,Kärralundsgatan 3,206.4,Kommunal,57.7083144,12.0120431
88657987,Risbroskolan,Fagersta,Skolvägen 2,206.3,Kommunal,59.9994315,15.8044076
19353396,Fruängens skola,Stockholm,Fruängsgatan 57-61,206.3,Kommunal,59.28460200000001,17.96284
64949601,Vårbyskolan,Huddinge,Vårby Allé 26-30,206.2,Kommunal,59.26474539999999,17.8810853
80693905,Högalidskolan 4-9,Kiruna,Börje Salmings gata 23,206.1,Kommunal,67.8598095,20.2340999
38786895,Stenungsunds Montessoriskola,Stenungsund,Kyrkvägen 1,206.1,Enskild,58.0724735,11.8216042
22513261,Kista grundskola,Stockholm,Köpenhamnsgatan 11,206.1,Kommunal,59.4019154,17.9407372
60782519,Gränbyskolan,Uppsala,Liljefors torg 1,206.1,Kommunal,59.871826,17.6578508
40025257,Nyhedens skola,Krokom,Skolvägen 6,206.0,Kommunal,63.319979,14.4616983
50999973,Prolympia Sundsvall 7-9,Sundsvall,Rådhusgatan 4,206.0,Enskild,62.38943440000001,17.3131502
77449846,Skiljeboskolan,Västerås,Säbygatan 4,206.0,Kommunal,59.619547,16.5924191
11476454,Vittra Gävle,Gävle,Vinddraget 20 B,205.9,Enskild,60.6501442,17.1392015
59758107,Hembergsskolan 7-9,Vilhelmina,Bondegatan 19,205.7,Kommunal,64.6290281,16.6579396
68188627,Fårösundsskolan,Gotland,Kommunalvägen 9,205.7,Kommunal,57.8578644,19.0592483
80013231,Södervärnsskolan,Gotland,Stenkumlaväg 35,205.7,Kommunal,57.62472769999999,18.2865252
76981284,Ferlinskolan,Filipstad,Rektor Furuskogs gata 2,205.6,Kommunal,59.71468489999999,14.1623687
93337320,Kunskapsskolan Motala,Motala,Medevivägen 55,205.5,Enskild,58.54779199999999,15.0183537
72295739,Klockarhagsskolan åk 7-9,Hällefors,Klockarvägen 6,205.3,Kommunal,59.7857074,14.5206241
79467784,Karesuando skola,Kiruna,Karesuando skola,205.3,Kommunal,67.8557995,20.2252821
67183147,Hagaskolan,Alvesta,Allbogatan 19,205.2,Kommunal,56.9015547,14.5538069
40991541,Nordinskolan,Gislaved,Linnégatan 14,205.2,Kommunal,57.30554540000001,13.5357592
31281674,Nyboda skola,Tyresö,Pluggvägen 2,205.2,Kommunal,59.24090409999999,18.2278794
40631085,Fittjaskolan Botkyrka Norra,Botkyrka,Stökhagsvägen 1,205.1,Kommunal,59.2460973,17.8608867
97495074,Jämjö kunskapscentrum F-9,Karlskrona,Torhamnsvägen 28,205.1,Kommunal,56.1883515,15.8284222
57184925,Hökarängsskolan,Stockholm,Fagersjövägen 18,205.0,Kommunal,59.2560185,18.0765246
63754384,Jens Billeskolan,Bjuv,Badhusvägen 1,205.0,Kommunal,56.0634054,12.9749233
29751275,Fagrabäckskolan,Växjö,Österleden 70,204.9,Kommunal,56.88123849999999,14.8300925
20248329,Perslundaskolan åk 7-9,Ockelbo,Skolvägen 6,204.8,Kommunal,60.892425,16.7166394
49674763,Gröna dalen,Håbo,Runbrovägen 10,204.7,Kommunal,59.5635898,17.5277344
12079022,Ektorpsskolan 1,Norrköping,Stafettgatan 10,204.6,Kommunal,58.5788129,16.1710785
73269899,Erikslundskolan 7-9,Borås,Gässlösavägen 39,204.5,Kommunal,57.704842,12.9277774
74070812,Älvboda friskola,Älvkarleby,Gävlevägen 58,204.5,Enskild,60.61507059999999,17.4261554
34900938,Liljestensskolan 1,Götene,Skolgatan 4,204.4,Kommunal,58.53261029999999,13.4961485
20525218,Innovitaskolan Kalix,Kalix,Näsbyvägen 16,204.4,Enskild,65.84117619999999,23.1789339
10617819,Manhemsskolan,Kalix,Centrumvägen 53,204.4,Kommunal,65.852623,23.1621847
45558673,Kungsskolan,Örkelljunga,Länsmansgatan,204.3,Kommunal,56.2812803,13.2723647
36724390,Kristinebergskolan,Åmål,Kristinebergsgatan 3,204.3,Kommunal,59.06405209999999,12.6962453
90847895,Bergsåkers skola,Sundsvall,Härmstavägen 2,204.2,Kommunal,62.390811,17.306927
69241995,Örbyhus skola 7-9,Tierp,Skolvägen 3,204.2,Kommunal,60.2265466,17.7011735
31872640,Freinetskolan Bild & Form,Göteborg,Vaktmästargången 14-18,204.1,Enskild,57.69601549999999,11.9394148
69664897,Nybyggeskolan,Västerås,Bygatan 26,204.1,Kommunal,59.6006137,16.5014469
88784456,Markaryds skola 7-9,Markaryd,Östergatan 20,204.1,Kommunal,56.4603552,13.6013454
96757645,Korsängsskolan,Enköping,Korsängsgatan 10,204.0,Kommunal,59.63956289999999,17.090125
28156767,Trollehöjdskolan,Mullsjö,Gunnarsbovägen 29,203.9,Kommunal,57.92076580000001,13.8845071
69147256,St Olofsskolan,Sundsvall,"Bergsgatan 93, Hovrättsgatan 2",203.9,Kommunal,62.3906926,17.2929025
18195751,Humleskolan,Bromölla,Tians väg 75,203.8,Kommunal,56.0813734,14.4732359
96973204,Högstadium Odenvi,Falköping,Hollendergatan 36 B,203.8,Kommunal,58.1651366,13.5694095
62270371,Friskolan Vintergatan,Ljusdal,Löjtnantsgatan 4,203.8,Enskild,61.8273624,16.0890445
67887385,Navestadsskolan 2,Norrköping,Spelmansgatan 14,203.8,Kommunal,58.5570274,16.2223841
